STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2017,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,18286.0,A,Annual,West Bank and Gaza,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2017,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,493015.0,A,Annual,Zambia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2017,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,285035.0,A,Annual,Zimbabwe,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2012,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,173742.0,A,Annual,Zambia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2012,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,238497.0,A,Annual,Zimbabwe,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,40438.0,A,Annual,Uzbekistan,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,512.0,A,Annual,Vanuatu,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,178013.752839176,A,Annual,Vietnam,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,28806.0,A,Annual,West Bank and Gaza,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2019,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,265100.0,A,Annual,Zimbabwe,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,6711.0,A,Annual,Japan,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,100221.0,A,Annual,Kazakhstan,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,60.8816002155163,A,Annual,Kiribati,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,81037.0,A,Annual,"Korea, Rep.","Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,5077.92328898676,A,Annual,Kuwait,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,20258.0,A,Annual,Kyrgyz Republic,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,29481.0,A,Annual,Lao PDR,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2009,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,8126000.0,A,Annual,Upper middle income,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2009,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,13173.0,A,Annual,Albania,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2009,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,31857.0,A,Annual,Algeria,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2009,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,446219.0,A,Annual,Angola,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2009,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,139.0,A,Annual,Antigua and Barbuda,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2009,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,19173.0,A,Annual,Argentina,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ABW,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2009,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,69.0,A,Annual,Aruba,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BDI,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,150485.997680664,A,Annual,Burundi,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CPV,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,3140.0,A,Annual,Cabo Verde,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KHM,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,166042.0,A,Annual,Cambodia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,185722.388091486,A,Annual,Cameroon,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,10728.0,A,Annual,Canada,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,42632.0,A,Annual,Chile,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2015,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,8928000.0,A,Annual,Upper middle income,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2015,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,313.291631895176,A,Annual,Albania,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2015,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,14719.7615875974,A,Annual,Algeria,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2015,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,409.0,A,Annual,Andorra,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2015,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,86.8484976724503,A,Annual,Antigua and Barbuda,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2015,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,13403.1371392692,A,Annual,Argentina,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COM,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,6657.0,A,Annual,Comoros,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,41750.0,A,Annual,Costa Rica,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,1121305.0,A,Annual,Côte d’Ivoire,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,2334.0,A,Annual,Croatia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,15284.0,A,Annual,Cuba,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CYP,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,1217.0,A,Annual,Cyprus,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CZE,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,8735.0,A,Annual,Czechia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,807354.0,A,Annual,Chad,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,36474.0,A,Annual,Chile,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,201303.0,A,Annual,Colombia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,35333.0,A,Annual,Costa Rica,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,829318.0,A,Annual,Côte d’Ivoire,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,2856.0,A,Annual,Croatia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,230561.0,A,Annual,"Venezuela, RB","Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,142159.0,A,Annual,Vietnam,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,41192.0,A,Annual,West Bank and Gaza,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,1273870.0,A,Annual,"Yemen, Rep.","Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,177787.0,A,Annual,Zambia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
